trainPct,selectionStrategy,evaluationMetric,accuracyPct,constructionTime,nodeCount,treeDepth,buyingDepth,maintDepth,doorsDepth,personsDepth,lugBootDepth,safetyDepth
3,TOP_THREE,GINI_IMPURITY,75.2387,0.1097,49,5,3.00,3.00,2.50,1.00,2.00,0.00
3,TOP_THREE,GINI_IMPURITY,68.4368,0.1371,76,6,3.00,1.00,3.50,0.00,2.83,2.67
3,TOP_THREE,GINI_IMPURITY,70.0477,0.0894,41,5,1.00,3.00,2.25,0.00,3.00,1.50
3,TOP_THREE,GINI_IMPURITY,66.0501,0.1415,51,5,2.67,2.33,2.00,0.00,2.50,2.00
3,TOP_THREE,GINI_IMPURITY,54.9523,0.1352,66,5,2.67,1.50,1.33,2.40,0.00,3.00
3,TOP_THREE,GINI_IMPURITY,67.7804,0.1668,75,6,0.00,3.00,2.00,2.83,3.00,1.75
3,TOP_THREE,GINI_IMPURITY,71.5990,0.1403,76,6,3.00,2.50,3.00,2.20,3.33,0.00
3,TOP_THREE,GINI_IMPURITY,65.5728,0.1231,56,6,2.60,3.67,1.50,3.00,2.50,0.00
3,TOP_THREE,GINI_IMPURITY,63.3055,0.1089,49,5,2.50,0.00,2.00,2.50,1.33,2.33
3,TOP_THREE,GINI_IMPURITY,64.7375,0.0888,37,4,2.33,1.00,1.50,0.00,2.00,3.00
3,TOP_THREE,GINI_IMPURITY,68.9141,0.1218,58,6,1.00,3.00,2.67,2.50,3.50,0.00
3,TOP_THREE,GINI_IMPURITY,68.4964,0.0947,39,4,2.00,1.50,0.00,1.67,3.00,2.00
4,BEST,INFORMATION_GAIN,75.1658,0.158,51,4,2.00,2.25,2.75,1.00,-1.00,0.00
4,BEST,INFORMATION_GAIN,72.8149,0.1182,53,5,3.00,2.00,2.00,2.50,3.00,0.00
4,BEST,INFORMATION_GAIN,73.2369,0.1412,66,6,2.75,3.40,2.00,1.00,3.25,0.00
4,BEST,INFORMATION_GAIN,80.1085,0.1962,57,5,2.67,2.50,4.00,1.00,3.00,0.00
4,BEST,INFORMATION_GAIN,78.6618,0.1318,45,4,2.50,3.00,2.50,1.00,2.00,0.00
4,BEST,INFORMATION_GAIN,73.4780,0.1134,35,4,3.00,1.00,-1.00,2.00,2.00,0.00
4,BEST,INFORMATION_GAIN,70.7655,0.1,34,4,2.33,3.00,1.50,1.00,2.00,0.00
4,BEST,INFORMATION_GAIN,65.7625,0.1895,31,4,1.00,1.67,2.50,0.00,-1.00,2.00
4,BEST,INFORMATION_GAIN,77.2152,0.1259,38,4,2.00,3.00,2.00,1.00,-1.00,0.00
4,BEST,INFORMATION_GAIN,72.3327,0.2105,46,4,1.50,2.67,2.00,2.00,-1.00,0.00
4,BEST,INFORMATION_GAIN,76.6727,0.1177,41,4,2.00,2.00,2.50,1.67,-1.00,0.00
4,BEST,INFORMATION_GAIN,72.8752,0.1402,56,4,2.60,2.00,2.50,2.00,2.50,0.00
4,BEST,INFORMATION_GAIN,74.1410,0.1314,56,4,2.00,2.00,2.67,0.00,3.00,2.33
4,BEST,INFORMATION_GAIN,70.8861,0.1503,64,5,2.17,2.00,3.00,0.00,4.00,2.33
4,BEST,INFORMATION_GAIN,76.4919,0.1438,45,4,2.75,3.00,2.00,0.00,3.00,1.00
4,BEST,INFORMATION_GAIN,69.7408,0.2494,49,5,1.67,2.67,3.00,0.00,2.00,1.00
4,BEST,INFORMATION_GAIN,73.0561,0.1594,42,4,2.25,2.00,2.33,1.00,2.00,0.00
4,BEST,INFORMATION_GAIN,79.3852,0.2173,44,5,2.50,3.00,2.00,1.00,2.50,0.00
4,BEST,INFORMATION_GAIN,76.3110,0.1268,32,4,2.33,1.00,-1.00,1.67,3.00,0.00
4,BEST,INFORMATION_GAIN,78.5413,0.1892,49,4,2.00,3.00,-1.00,1.00,2.00,0.00
4,BEST,GINI_IMPURITY,75.5877,0.1169,37,4,2.50,2.50,2.00,0.00,3.00,1.00
4,BEST,GINI_IMPURITY,77.8180,0.1221,34,4,2.00,2.00,3.00,1.00,-1.00,0.00
4,BEST,GINI_IMPURITY,75.7083,0.1582,54,4,2.80,1.67,2.67,1.50,-1.00,0.00
4,BEST,GINI_IMPURITY,70.1025,0.1275,40,4,3.00,1.50,2.00,0.00,2.50,1.50
4,BEST,GINI_IMPURITY,77.2755,0.1428,46,4,2.25,3.00,2.00,1.00,-1.00,0.00
4,BEST,GINI_IMPURITY,75.1658,0.2142,46,5,2.50,3.00,2.33,1.00,-1.00,0.00
4,BEST,GINI_IMPURITY,77.8782,0.2055,42,4,2.50,2.67,2.00,0.00,-1.00,1.00
4,BEST,GINI_IMPURITY,76.3110,0.2624,53,4,2.75,2.80,2.00,1.00,2.00,0.00
4,BEST,GINI_IMPURITY,67.0886,0.2931,59,5,1.80,0.00,2.25,3.00,4.00,1.33
4,BEST,GINI_IMPURITY,69.8011,0.2215,42,4,2.00,3.00,1.00,0.00,-1.00,1.50
4,BEST,GINI_IMPURITY,71.1875,0.2358,50,4,2.33,2.60,3.00,1.00,1.00,0.00
4,BEST,GINI_IMPURITY,71.6094,0.2589,53,5,2.50,2.25,3.00,0.00,3.00,1.50
4,BEST,GINI_IMPURITY,78.9030,0.2268,29,4,2.33,3.00,-1.00,0.00,2.00,1.00
4,BEST,GINI_IMPURITY,70.6450,0.4037,39,4,1.75,1.50,2.50,3.00,-1.00,0.00
4,BEST,GINI_IMPURITY,70.7655,0.2154,46,4,2.67,2.00,2.00,0.00,3.00,1.00
4,BEST,GINI_IMPURITY,74.2616,0.1773,56,5,2.75,2.33,2.33,2.67,2.00,0.00
4,BEST,GINI_IMPURITY,78.9632,0.1578,42,4,2.00,3.00,3.00,1.00,-1.00,0.00
4,BEST,GINI_IMPURITY,73.8397,0.2342,38,4,2.00,2.33,-1.00,1.50,-1.00,0.00
4,BEST,GINI_IMPURITY,77.5769,0.2442,41,4,3.00,2.00,2.00,1.00,2.00,0.00
4,BEST,GINI_IMPURITY,74.6835,0.2638,49,5,3.00,3.00,2.00,1.50,1.00,0.00
4,TOP_THREE,INFORMATION_GAIN,66.1844,0.4002,60,6,1.50,2.50,2.50,0.00,2.25,3.25
4,TOP_THREE,INFORMATION_GAIN,70.8861,0.2303,79,6,2.60,4.00,2.83,0.00,2.75,1.00
4,TOP_THREE,INFORMATION_GAIN,73.8397,0.1834,51,5,2.50,2.67,3.00,2.33,2.00,0.00
4,TOP_THREE,INFORMATION_GAIN,61.8445,0.2659,86,5,0.00,1.75,2.00,2.75,2.00,2.80
4,TOP_THREE,INFORMATION_GAIN,73.4780,0.2367,58,5,2.50,3.00,1.50,2.33,2.67,0.00
4,TOP_THREE,INFORMATION_GAIN,74.1410,0.3126,85,5,3.00,2.17,3.00,2.75,2.67,0.00
4,TOP_THREE,INFORMATION_GAIN,71.1272,0.1837,61,6,3.00,4.00,3.00,2.00,2.00,0.00
4,TOP_THREE,INFORMATION_GAIN,73.6588,0.2166,67,5,2.67,1.50,3.25,2.33,3.00,0.00
4,TOP_THREE,INFORMATION_GAIN,62.3267,0.2054,82,6,0.00,3.00,2.67,3.75,1.50,2.60
4,TOP_THREE,INFORMATION_GAIN,66.9681,0.2781,81,6,2.80,2.00,2.00,0.00,2.75,3.29
4,TOP_THREE,INFORMATION_GAIN,71.2477,0.229,72,6,3.00,2.25,2.67,3.00,2.00,0.00
4,TOP_THREE,INFORMATION_GAIN,74.4424,0.3044,48,5,4.00,2.50,2.00,2.20,2.67,0.00
4,TOP_THREE,INFORMATION_GAIN,68.2339,0.3674,72,6,3.33,3.20,2.67,0.00,2.60,2.00
4,TOP_THREE,INFORMATION_GAIN,73.8397,0.3379,79,5,3.20,0.00,2.33,2.20,2.50,2.00
4,TOP_THREE,INFORMATION_GAIN,67.6311,0.3871,75,6,3.00,0.00,3.00,2.00,2.50,1.75
4,TOP_THREE,INFORMATION_GAIN,73.5986,0.2992,64,5,2.80,1.50,2.80,1.67,3.00,0.00
4,TOP_THREE,INFORMATION_GAIN,61.4225,0.3861,74,5,0.00,2.20,2.50,2.33,3.00,2.00
4,TOP_THREE,INFORMATION_GAIN,71.7300,0.3466,60,5,2.50,3.00,2.33,0.00,2.00,2.00
4,TOP_THREE,INFORMATION_GAIN,67.0283,0.3491,61,5,0.00,2.00,1.67,2.80,3.67,1.50
4,TOP_THREE,INFORMATION_GAIN,69.1380,0.3784,75,5,3.00,2.00,3.00,0.00,2.40,2.75
4,TOP_THREE,GINI_IMPURITY,62.4473,0.3016,61,6,4.50,2.33,2.50,0.00,2.83,2.00
4,TOP_THREE,GINI_IMPURITY,70.9464,0.3087,61,5,1.50,3.33,2.75,0.00,2.67,2.00
4,TOP_THREE,GINI_IMPURITY,67.6914,0.3761,72,6,2.25,3.00,1.50,0.00,3.50,3.25
4,TOP_THREE,GINI_IMPURITY,70.8861,0.3968,71,5,2.67,3.40,1.50,0.00,2.67,1.50
4,TOP_THREE,GINI_IMPURITY,59.9156,0.3595,76,6,3.00,3.00,1.00,0.00,2.75,3.50
4,TOP_THREE,GINI_IMPURITY,63.6528,0.4231,86,6,2.50,0.00,2.88,2.33,2.25,2.25
4,TOP_THREE,GINI_IMPURITY,70.1627,0.43,100,6,3.33,3.14,3.40,3.00,1.00,0.00
4,TOP_THREE,GINI_IMPURITY,76.6124,0.3175,68,5,2.33,3.25,2.67,2.25,2.75,0.00
4,TOP_THREE,GINI_IMPURITY,74.0205,0.3309,62,6,4.00,2.75,2.33,0.00,3.25,1.00
4,TOP_THREE,GINI_IMPURITY,66.1844,0.3119,65,5,0.00,2.50,2.50,3.25,1.75,2.00
4,TOP_THREE,GINI_IMPURITY,67.2694,0.4276,102,6,2.60,0.00,2.80,2.00,2.83,3.17
4,TOP_THREE,GINI_IMPURITY,75.2260,0.3281,60,5,2.00,2.50,3.00,2.20,3.00,0.00
4,TOP_THREE,GINI_IMPURITY,76.1302,0.3186,71,6,3.25,3.00,2.67,0.00,2.75,2.20
4,TOP_THREE,GINI_IMPURITY,69.6805,0.2526,43,6,2.67,1.00,2.00,3.00,3.00,0.00
4,TOP_THREE,GINI_IMPURITY,64.9186,0.3188,75,5,0.00,2.00,2.25,2.17,2.50,3.00
4,TOP_THREE,GINI_IMPURITY,66.5461,0.3034,66,5,2.25,3.00,1.67,0.00,2.00,2.60
4,TOP_THREE,GINI_IMPURITY,67.4503,0.3118,66,5,2.50,2.25,3.33,3.00,1.50,0.00
4,TOP_THREE,GINI_IMPURITY,62.0253,0.3648,72,6,1.75,2.33,0.00,3.50,3.33,1.60
4,TOP_THREE,GINI_IMPURITY,67.8722,0.343,66,5,0.00,2.20,2.50,1.33,1.67,2.80
4,TOP_THREE,GINI_IMPURITY,70.1025,0.3526,68,5,3.00,2.33,2.75,2.80,1.67,0.00
5,BEST,INFORMATION_GAIN,77.5883,2.1372,56,5,2.60,3.00,3.00,1.00,2.50,0.00
5,BEST,INFORMATION_GAIN,76.7357,0.247,52,5,3.00,3.00,2.00,1.00,2.00,0.00
5,BEST,INFORMATION_GAIN,70.2801,0.2321,44,5,1.50,3.00,3.00,0.00,2.00,1.50
5,BEST,INFORMATION_GAIN,75.2132,0.2744,61,5,2.00,2.67,3.00,0.00,3.00,1.50
5,BEST,INFORMATION_GAIN,69.3666,0.1483,54,4,2.25,2.00,2.50,2.00,-1.00,0.00
5,BEST,INFORMATION_GAIN,76.0658,0.1474,50,5,2.75,2.00,3.33,1.00,-1.00,0.00
5,BEST,INFORMATION_GAIN,78.0755,0.1387,45,4,2.75,2.00,3.00,1.00,2.00,0.00
5,BEST,INFORMATION_GAIN,75.8222,0.1562,44,5,2.75,2.00,4.00,1.00,2.50,0.00
5,BEST,INFORMATION_GAIN,74.0560,0.1305,48,5,2.00,2.33,2.50,2.33,3.00,0.00
5,BEST,INFORMATION_GAIN,72.8380,0.145,52,5,2.25,2.00,3.00,2.25,-1.00,0.00
5,BEST,INFORMATION_GAIN,78.3800,0.135,46,5,2.67,2.40,4.00,1.00,-1.00,0.00
5,BEST,INFORMATION_GAIN,78.3191,0.1388,46,4,2.33,2.80,3.00,1.00,-1.00,0.00
5,BEST,INFORMATION_GAIN,68.5140,0.1622,62,4,2.60,1.67,2.80,1.50,-1.00,0.00
5,BEST,INFORMATION_GAIN,75.8222,0.1556,64,5,2.60,2.33,3.00,1.67,4.00,0.00
5,BEST,INFORMATION_GAIN,71.1937,0.1401,55,5,2.60,2.00,3.00,1.00,-1.00,0.00
5,BEST,INFORMATION_GAIN,75.9440,0.1669,70,5,2.50,2.00,3.33,2.50,3.50,0.00
5,BEST,INFORMATION_GAIN,82.6431,0.132,49,6,2.40,2.67,4.00,1.00,5.00,0.00
5,BEST,INFORMATION_GAIN,77.1011,0.1835,55,5,2.50,3.00,3.00,2.00,2.00,0.00
5,BEST,INFORMATION_GAIN,72.8380,0.1462,65,5,1.67,2.60,3.00,1.00,2.50,0.00
5,BEST,INFORMATION_GAIN,78.5018,0.1638,48,4,3.00,2.00,2.50,0.00,2.50,1.00
5,BEST,GINI_IMPURITY,76.0658,0.162,63,5,1.67,2.50,3.50,2.33,3.00,0.00
5,BEST,GINI_IMPURITY,78.0146,0.1355,53,5,2.75,3.00,2.50,1.00,2.00,0.00
5,BEST,GINI_IMPURITY,78.9281,0.1772,45,4,2.75,2.50,-1.00,1.00,2.00,0.00
5,BEST,GINI_IMPURITY,74.7868,0.2984,68,5,2.71,2.33,3.00,1.50,3.00,0.00
5,BEST,GINI_IMPURITY,77.7710,0.1401,54,5,3.00,2.33,2.00,1.00,-1.00,0.00
5,BEST,GINI_IMPURITY,76.1876,0.2311,48,5,2.00,2.75,3.00,1.50,3.50,0.00
5,BEST,GINI_IMPURITY,68.8794,0.1206,54,5,2.33,2.75,2.00,0.00,-1.00,2.50
5,BEST,GINI_IMPURITY,75.5786,0.2382,55,5,2.50,2.67,2.50,2.00,3.00,0.00
5,BEST,GINI_IMPURITY,78.1364,0.1572,53,4,2.00,2.83,3.00,2.00,1.00,0.00
5,BEST,GINI_IMPURITY,80.8161,0.1495,58,4,2.57,2.80,-1.00,1.00,-1.00,0.00
5,BEST,GINI_IMPURITY,76.4312,0.1315,52,5,2.60,2.67,4.00,1.00,2.50,0.00
5,BEST,GINI_IMPURITY,77.3447,0.1138,46,5,2.00,3.00,4.00,1.00,-1.00,0.00
5,BEST,GINI_IMPURITY,70.0974,0.114,50,5,2.33,2.25,2.67,1.00,4.00,0.00
5,BEST,GINI_IMPURITY,79.1717,0.1431,63,4,2.00,2.57,3.00,2.25,3.00,0.00
5,BEST,GINI_IMPURITY,74.1778,0.1221,40,4,2.25,2.00,-1.00,0.00,2.00,1.50
5,BEST,GINI_IMPURITY,74.6650,0.177,77,5,1.67,2.75,3.00,0.00,3.00,2.75
5,BEST,GINI_IMPURITY,74.7259,0.1309,53,4,2.40,1.67,3.00,2.00,3.00,0.00
5,BEST,GINI_IMPURITY,75.6395,0.121,34,4,2.50,2.50,2.00,1.00,-1.00,0.00
5,BEST,GINI_IMPURITY,76.3094,0.1282,57,5,2.50,2.40,3.50,1.67,-1.00,0.00
5,BEST,GINI_IMPURITY,73.8124,0.1239,48,5,3.00,2.67,2.67,0.00,2.50,1.00
5,TOP_THREE,INFORMATION_GAIN,66.1998,0.1976,87,5,2.50,2.80,2.40,3.00,2.67,0.00
5,TOP_THREE,INFORMATION_GAIN,67.6005,0.2061,101,6,0.00,2.50,2.33,2.50,3.00,3.29
5,TOP_THREE,INFORMATION_GAIN,66.9306,0.227,89,5,2.50,2.40,3.00,2.75,2.67,0.00
5,TOP_THREE,INFORMATION_GAIN,63.4592,0.2294,101,5,0.00,3.00,1.33,2.20,3.00,2.64
5,TOP_THREE,INFORMATION_GAIN,60.2923,0.2539,117,6,2.78,2.75,0.00,3.00,2.83,2.38
5,TOP_THREE,INFORMATION_GAIN,70.2192,0.2023,94,6,3.17,3.00,2.33,0.00,2.33,2.86
5,TOP_THREE,INFORMATION_GAIN,71.3155,0.1782,67,5,2.50,2.00,1.67,0.00,3.00,3.00
5,TOP_THREE,INFORMATION_GAIN,68.2095,0.1813,88,6,3.40,1.00,3.00,0.00,2.86,2.60
5,TOP_THREE,INFORMATION_GAIN,75.4568,0.2503,67,5,1.50,2.50,2.83,0.00,3.00,2.00
5,TOP_THREE,INFORMATION_GAIN,66.4434,0.2368,107,6,0.00,2.25,2.20,2.88,3.00,2.38
5,TOP_THREE,INFORMATION_GAIN,71.6809,0.4342,101,6,2.86,1.75,3.20,3.20,3.83,0.00
5,TOP_THREE,INFORMATION_GAIN,70.4019,0.3582,77,6,0.00,2.75,2.80,1.00,4.00,2.20
5,TOP_THREE,INFORMATION_GAIN,65.2253,0.4441,123,6,3.25,0.00,2.75,2.00,2.83,2.86
5,TOP_THREE,INFORMATION_GAIN,67.4787,0.2634,108,6,0.00,2.29,2.67,3.14,2.83,2.75
5,TOP_THREE,INFORMATION_GAIN,70.6456,0.3509,88,6,0.00,3.00,2.80,1.33,3.25,2.67
5,TOP_THREE,INFORMATION_GAIN,57.1255,0.3845,104,6,2.83,2.17,0.00,3.33,2.00,2.29
5,TOP_THREE,INFORMATION_GAIN,73.6297,0.1618,66,5,2.40,2.80,1.00,2.33,3.00,0.00
5,TOP_THREE,INFORMATION_GAIN,67.4178,0.2091,94,6,2.57,3.40,3.00,0.00,1.50,2.88
5,TOP_THREE,INFORMATION_GAIN,76.3094,0.1602,67,6,2.80,3.50,2.67,1.00,3.33,0.00
5,TOP_THREE,INFORMATION_GAIN,66.2607,0.2068,110,6,0.00,2.57,2.50,3.40,3.50,2.33
5,TOP_THREE,GINI_IMPURITY,68.0877,0.176,77,5,2.60,2.00,1.67,0.00,2.80,2.83
5,TOP_THREE,GINI_IMPURITY,71.3155,0.1743,89,6,2.25,3.17,2.33,0.00,3.00,2.83
5,TOP_THREE,GINI_IMPURITY,62.7893,0.2152,118,6,3.00,0.00,2.33,2.67,3.00,2.33
5,TOP_THREE,GINI_IMPURITY,63.2156,0.164,82,6,3.20,3.00,1.00,0.00,2.50,2.83
5,TOP_THREE,GINI_IMPURITY,74.1169,0.1857,92,6,3.00,3.20,2.75,0.00,3.17,1.50
5,TOP_THREE,GINI_IMPURITY,63.8855,0.188,70,5,2.67,0.00,2.00,2.67,2.33,2.00
5,TOP_THREE,GINI_IMPURITY,66.5043,0.2101,106,6,2.25,0.00,2.43,2.00,3.00,2.88
5,TOP_THREE,GINI_IMPURITY,76.4921,0.1893,82,6,2.86,1.50,3.33,0.00,3.17,2.75
5,TOP_THREE,GINI_IMPURITY,74.0560,0.1712,87,6,3.57,3.20,3.00,0.00,1.50,2.00
5,TOP_THREE,GINI_IMPURITY,69.8538,0.1882,85,6,3.50,2.75,3.00,0.00,2.00,2.00
5,TOP_THREE,GINI_IMPURITY,67.6614,0.1741,88,6,0.00,2.25,2.00,2.17,3.00,3.14
5,TOP_THREE,GINI_IMPURITY,71.3155,0.2035,95,6,3.20,2.80,1.67,0.00,2.80,2.88
5,TOP_THREE,GINI_IMPURITY,71.8027,0.171,85,5,2.67,2.86,2.80,0.00,2.50,2.33
5,TOP_THREE,GINI_IMPURITY,72.6553,0.3212,97,5,0.00,3.14,2.25,1.00,3.00,2.78
5,TOP_THREE,GINI_IMPURITY,63.2765,0.2003,92,6,2.50,1.33,0.00,2.83,3.25,2.29
5,TOP_THREE,GINI_IMPURITY,76.0049,0.2482,59,5,2.33,2.60,3.50,0.00,3.00,2.25
5,TOP_THREE,GINI_IMPURITY,74.6650,0.2749,55,5,3.33,2.50,2.00,1.00,3.33,0.00
5,TOP_THREE,GINI_IMPURITY,68.2095,0.4225,111,5,0.00,2.80,2.00,2.92,3.25,2.33
5,TOP_THREE,GINI_IMPURITY,66.3216,0.2112,107,5,2.63,0.00,2.71,2.83,3.00,2.00
5,TOP_THREE,GINI_IMPURITY,64.6163,0.2033,90,6,0.00,1.50,3.17,2.00,2.83,2.80
6,BEST,INFORMATION_GAIN,72.4754,0.247,69,5,2.67,2.00,2.67,0.00,2.50,1.00
6,BEST,INFORMATION_GAIN,75.8005,0.2659,53,5,2.80,2.33,2.50,1.00,4.00,0.00
6,BEST,INFORMATION_GAIN,78.6946,0.2998,60,5,2.67,2.75,2.00,0.00,3.50,1.00
6,BEST,INFORMATION_GAIN,78.7562,0.2966,61,5,2.50,3.00,3.00,1.00,3.00,0.00
6,BEST,INFORMATION_GAIN,75.3079,0.2894,57,4,2.00,2.50,3.00,0.00,3.00,1.50
6,BEST,INFORMATION_GAIN,79.6798,0.3284,66,4,2.40,2.88,3.00,1.00,-1.00,0.00
6,BEST,INFORMATION_GAIN,71.4286,0.3199,72,5,2.71,1.50,2.40,0.00,3.67,1.00
6,BEST,INFORMATION_GAIN,74.5074,0.1964,63,5,2.50,2.60,2.00,1.50,3.33,0.00
6,BEST,INFORMATION_GAIN,80.8498,0.1977,65,5,2.80,2.80,3.00,1.00,2.00,0.00
6,BEST,INFORMATION_GAIN,77.6478,0.2061,74,5,2.40,2.57,3.00,1.50,-1.00,0.00
6,BEST,INFORMATION_GAIN,71.0591,0.1735,56,4,2.40,1.00,2.33,2.67,2.00,0.00
6,BEST,INFORMATION_GAIN,75.3695,0.1392,40,5,2.00,2.50,3.00,1.00,3.50,0.00
6,BEST,INFORMATION_GAIN,75.4310,0.1514,49,5,3.25,2.50,2.33,0.00,2.00,1.00
6,BEST,INFORMATION_GAIN,79.3103,0.1858,62,5,2.80,3.00,2.33,1.00,-1.00,0.00
6,BEST,INFORMATION_GAIN,72.7833,0.1717,62,5,2.25,2.50,2.67,2.00,-1.00,0.00
6,BEST,INFORMATION_GAIN,77.9557,0.1701,53,5,2.50,3.00,3.00,0.00,2.00,1.00
6,BEST,INFORMATION_GAIN,76.2931,0.3273,61,5,2.50,2.83,2.50,2.00,1.00,0.00
6,BEST,INFORMATION_GAIN,78.3251,0.3116,60,4,2.33,3.00,2.60,1.00,3.00,0.00
6,BEST,INFORMATION_GAIN,68.7808,0.3259,79,5,3.00,2.00,2.60,2.00,2.25,0.00
6,BEST,INFORMATION_GAIN,78.2635,0.3466,85,5,2.67,3.30,2.50,0.00,2.00,1.00
6,BEST,GINI_IMPURITY,78.0788,0.2833,57,4,2.75,2.60,3.00,0.00,2.00,1.00
6,BEST,GINI_IMPURITY,74.6305,0.3284,81,6,2.25,2.43,3.33,2.33,3.50,0.00
6,BEST,GINI_IMPURITY,74.1379,0.2855,56,5,3.00,1.00,2.50,1.50,2.50,0.00
6,BEST,GINI_IMPURITY,76.9089,0.2565,49,4,2.33,2.80,3.00,1.00,2.00,0.00
6,BEST,GINI_IMPURITY,73.3990,0.2809,58,5,2.00,3.00,2.33,2.00,-1.00,0.00
6,BEST,GINI_IMPURITY,77.0320,0.2763,60,5,2.33,3.00,2.67,1.00,3.50,0.00
6,BEST,GINI_IMPURITY,78.0788,0.2627,52,5,2.33,3.00,3.50,1.00,2.00,0.00
6,BEST,GINI_IMPURITY,76.1700,0.3686,90,6,3.25,3.00,2.80,0.00,3.75,1.00
6,BEST,GINI_IMPURITY,76.2931,0.3478,57,5,2.00,2.83,3.50,1.00,2.00,0.00
6,BEST,GINI_IMPURITY,76.9704,0.3622,68,5,2.50,2.67,2.67,2.00,3.50,0.00
6,BEST,GINI_IMPURITY,80.2956,0.4032,71,5,1.67,2.71,3.67,1.67,3.00,0.00
6,BEST,GINI_IMPURITY,77.7709,0.3565,61,5,2.60,2.60,2.50,2.00,-1.00,0.00
6,BEST,GINI_IMPURITY,78.8177,0.3622,65,5,2.80,2.60,3.33,1.00,3.00,0.00
6,BEST,GINI_IMPURITY,80.4187,0.3441,59,5,3.00,3.40,-1.00,0.00,2.00,1.00
6,BEST,GINI_IMPURITY,69.5197,0.3873,69,5,0.00,2.50,2.50,1.00,2.33,2.00
6,BEST,GINI_IMPURITY,79.6798,0.2222,56,5,2.00,3.00,3.00,1.00,3.50,0.00
6,BEST,GINI_IMPURITY,75.8621,0.2489,65,5,2.67,3.00,3.00,1.00,4.00,0.00
6,BEST,GINI_IMPURITY,78.0788,0.1969,50,4,2.50,2.67,3.00,1.00,-1.00,0.00
6,BEST,GINI_IMPURITY,78.5714,0.2854,58,4,2.67,2.75,2.50,1.00,-1.00,0.00
6,BEST,GINI_IMPURITY,78.3251,0.1871,48,5,2.67,2.33,3.00,1.00,3.00,0.00
6,TOP_THREE,INFORMATION_GAIN,80.1724,0.2422,73,5,3.00,2.33,3.25,0.00,3.20,1.00
6,TOP_THREE,INFORMATION_GAIN,78.5714,0.2304,75,5,3.33,3.20,3.00,1.00,2.33,0.00
6,TOP_THREE,INFORMATION_GAIN,66.6256,0.2942,117,6,1.50,0.00,2.50,2.83,2.63,3.10
6,TOP_THREE,INFORMATION_GAIN,67.5493,0.214,89,5,0.00,2.86,3.40,2.60,2.00,2.67
6,TOP_THREE,INFORMATION_GAIN,78.3867,0.2064,79,5,3.33,3.25,2.00,0.00,3.14,1.00
6,TOP_THREE,INFORMATION_GAIN,72.3522,0.1826,78,6,2.33,2.33,2.50,0.00,3.00,3.00
6,TOP_THREE,INFORMATION_GAIN,76.7241,0.1849,75,6,3.50,3.33,2.50,1.00,2.86,0.00
6,TOP_THREE,INFORMATION_GAIN,70.0123,0.2268,129,6,3.20,2.57,3.36,0.00,3.20,3.33
6,TOP_THREE,INFORMATION_GAIN,79.0025,0.2427,113,6,3.00,3.20,3.83,2.33,2.50,0.00
6,TOP_THREE,INFORMATION_GAIN,78.5099,0.1873,80,6,3.40,3.33,3.00,1.00,3.33,0.00
6,TOP_THREE,INFORMATION_GAIN,71.2438,0.3036,90,6,2.00,2.20,3.67,0.00,2.25,3.10
6,TOP_THREE,INFORMATION_GAIN,72.7833,0.1992,92,5,3.38,3.00,2.71,2.00,1.50,0.00
6,TOP_THREE,INFORMATION_GAIN,69.8892,0.2582,118,6,3.00,0.00,1.75,2.50,3.00,2.60
6,TOP_THREE,INFORMATION_GAIN,67.8571,0.2669,143,6,0.00,3.29,2.63,2.90,3.40,2.17
6,TOP_THREE,INFORMATION_GAIN,68.7808,0.2683,106,6,0.00,2.17,2.75,2.00,3.50,3.29
6,TOP_THREE,INFORMATION_GAIN,67.0567,0.4093,104,6,3.00,0.00,2.50,2.25,2.50,3.00
6,TOP_THREE,INFORMATION_GAIN,78.2020,0.3719,99,6,3.50,3.00,2.60,0.00,4.00,1.00
6,TOP_THREE,INFORMATION_GAIN,73.6453,0.3206,71,5,2.60,3.33,2.80,0.00,1.00,2.75
6,TOP_THREE,INFORMATION_GAIN,72.3522,0.3618,105,6,3.33,3.20,3.17,0.00,3.14,2.25
6,TOP_THREE,INFORMATION_GAIN,72.3522,0.3844,94,5,1.00,2.60,3.00,0.00,3.17,2.75
6,TOP_THREE,GINI_IMPURITY,75.6773,0.3719,93,6,2.00,0.00,3.20,2.63,4.00,1.50
6,TOP_THREE,GINI_IMPURITY,71.3670,0.4352,114,6,2.75,2.00,3.20,0.00,3.33,3.22
6,TOP_THREE,GINI_IMPURITY,71.6749,0.3953,104,6,2.67,3.67,2.25,3.00,3.00,0.00
6,TOP_THREE,GINI_IMPURITY,67.3030,0.4818,156,5,2.43,0.00,3.22,2.33,3.00,3.10
6,TOP_THREE,GINI_IMPURITY,71.4901,0.3377,92,6,4.00,2.83,1.67,2.50,3.50,0.00
6,TOP_THREE,GINI_IMPURITY,70.2586,0.4366,115,6,0.00,3.00,3.40,2.50,2.88,2.00
6,TOP_THREE,GINI_IMPURITY,70.9975,0.404,106,6,3.10,1.67,2.80,3.67,2.50,0.00
6,TOP_THREE,GINI_IMPURITY,59.2365,0.5214,153,6,0.00,2.82,2.00,3.64,2.67,2.75
6,TOP_THREE,GINI_IMPURITY,71.4286,0.3814,104,5,3.44,2.25,2.50,0.00,3.20,2.33
