problem_name,constructive_heuristic,perturbative_heuristic,best_cost,average_cost,worst_cost
lin318.tsp,SemiGreedyNearestNeighbour,NodeSwap,58177.80,61571.38,64552.21
lin318.tsp,SemiGreedyNearestNeighbour,NodeShift,53512.25,56371.09,58156.97
lin318.tsp,CheapestInsertion,---,49393.20,50130.12,50503.94
lin318.tsp,CheapestInsertion,TwoOpt,45064.47,46063.21,47351.22
lin318.tsp,CheapestInsertion,NodeSwap,47843.82,48600.46,49596.15
lin318.tsp,CheapestInsertion,NodeShift,45957.72,46709.18,47416.05
lin318.tsp,SemiGreedyCheapestInsertion,---,54476.62,55440.05,57005.82
lin318.tsp,SemiGreedyCheapestInsertion,TwoOpt,45591.02,46297.11,47026.20
lin318.tsp,SemiGreedyCheapestInsertion,NodeSwap,49141.73,50567.59,52497.90
lin318.tsp,SemiGreedyCheapestInsertion,NodeShift,46321.74,47132.10,48049.02
lin318.tsp,SemiGreedyRandomInsertion,---,66257.32,67734.70,69987.52
lin318.tsp,SemiGreedyRandomInsertion,TwoOpt,45625.22,46788.57,48243.35
lin318.tsp,SemiGreedyRandomInsertion,NodeSwap,54425.42,57174.96,58971.81
lin318.tsp,SemiGreedyRandomInsertion,NodeShift,48761.51,50566.03,52159.13
lin318.tsp,MSTSimple,---,57585.03,57923.22,58098.31
lin318.tsp,MSTSimple,TwoOpt,44558.44,44993.16,45580.44
lin318.tsp,MSTSimple,NodeSwap,52697.09,53600.11,53980.08
lin318.tsp,MSTSimple,NodeShift,46993.30,47372.94,48209.14
pr124.tsp,NearestNeighbour,---,67575.57,71931.79,77310.45
pr124.tsp,NearestNeighbour,TwoOpt,59602.83,61572.27,64184.44
pr124.tsp,NearestNeighbour,NodeSwap,64323.17,66778.56,70206.68
pr124.tsp,NearestNeighbour,NodeShift,60144.91,63109.29,68151.76
pr124.tsp,SemiGreedyNearestNeighbour,---,122716.16,136789.18,149193.59
pr124.tsp,SemiGreedyNearestNeighbour,TwoOpt,60960.22,63042.20,69784.37
pr124.tsp,SemiGreedyNearestNeighbour,NodeSwap,76971.84,85168.52,91770.10
pr124.tsp,SemiGreedyNearestNeighbour,NodeShift,69923.83,79186.82,90196.39
pr124.tsp,CheapestInsertion,---,65318.19,66933.56,68682.01
pr124.tsp,CheapestInsertion,TwoOpt,61279.47,62598.37,64540.64
pr124.tsp,CheapestInsertion,NodeSwap,63483.22,65103.53,67079.51
pr124.tsp,CheapestInsertion,NodeShift,61832.55,63008.53,64056.66
pr124.tsp,SemiGreedyCheapestInsertion,---,77000.71,83208.06,87075.43
pr124.tsp,SemiGreedyCheapestInsertion,TwoOpt,61271.47,62349.24,65304.82
pr124.tsp,SemiGreedyCheapestInsertion,NodeSwap,69933.30,73433.15,76910.28
pr124.tsp,SemiGreedyCheapestInsertion,NodeShift,63904.11,67793.90,70917.41
pr124.tsp,SemiGreedyRandomInsertion,---,97498.59,102149.62,107055.61
pr124.tsp,SemiGreedyRandomInsertion,TwoOpt,60617.13,61743.25,62973.96
pr124.tsp,SemiGreedyRandomInsertion,NodeSwap,76134.99,81336.68,86369.13
pr124.tsp,SemiGreedyRandomInsertion,NodeShift,62682.23,71006.09,82430.83
pr124.tsp,MSTSimple,---,74782.32,76829.93,78606.78
pr124.tsp,MSTSimple,TwoOpt,59683.69,61416.41,63334.90
pr124.tsp,MSTSimple,NodeSwap,68462.41,70284.83,71938.64
pr124.tsp,MSTSimple,NodeShift,63866.37,66540.98,69606.07
pr144.tsp,NearestNeighbour,---,61077.40,67140.64,76800.17
pr144.tsp,NearestNeighbour,TwoOpt,58721.35,60284.99,62094.38
pr144.tsp,NearestNeighbour,NodeSwap,60758.39,64174.10,68532.18
pr144.tsp,NearestNeighbour,NodeShift,60488.97,63219.11,72333.28
pr144.tsp,SemiGreedyNearestNeighbour,---,122424.81,142978.06,163325.50
pr144.tsp,SemiGreedyNearestNeighbour,TwoOpt,59037.15,63138.81,68434.32
pr144.tsp,SemiGreedyNearestNeighbour,NodeSwap,82063.29,95333.05,110658.79
pr144.tsp,SemiGreedyNearestNeighbour,NodeShift,85132.45,91392.87,96736.74
pr144.tsp,CheapestInsertion,---,69857.99,71560.91,74714.78
pr144.tsp,CheapestInsertion,TwoOpt,59473.12,62122.56,63888.80
pr144.tsp,CheapestInsertion,NodeSwap,68680.32,71190.87,74628.03
pr144.tsp,CheapestInsertion,NodeShift,66386.99,70003.08,73052.62
pr144.tsp,SemiGreedyCheapestInsertion,---,76964.36,82613.00,89061.84
pr144.tsp,SemiGreedyCheapestInsertion,TwoOpt,59162.35,61785.05,66543.67
pr144.tsp,SemiGreedyCheapestInsertion,NodeSwap,71145.41,73904.82,79355.35
pr144.tsp,SemiGreedyCheapestInsertion,NodeShift,66546.45,70608.57,73457.31
pr144.tsp,SemiGreedyRandomInsertion,---,97806.17,103667.24,107756.21
pr144.tsp,SemiGreedyRandomInsertion,TwoOpt,59472.34,62876.22,67975.43
pr144.tsp,SemiGreedyRandomInsertion,NodeSwap,81587.43,88896.21,92644.10
pr144.tsp,SemiGreedyRandomInsertion,NodeShift,73947.38,80170.55,90944.87
pr144.tsp,MSTSimple,---,76133.59,79629.50,81691.14
pr144.tsp,MSTSimple,TwoOpt,59052.70,60990.89,63280.09
pr144.tsp,MSTSimple,NodeSwap,73690.46,80133.31,81753.11
pr144.tsp,MSTSimple,NodeShift,72031.14,76264.84,77537.45
pr76.tsp,NearestNeighbour,---,133895.73,145204.62,155012.80
pr76.tsp,NearestNeighbour,TwoOpt,109518.66,114651.03,121911.78
pr76.tsp,NearestNeighbour,NodeSwap,119017.06,132390.94,148397.69
pr76.tsp,NearestNeighbour,NodeShift,122450.81,128906.43,135988.57
pr76.tsp,SemiGreedyNearestNeighbour,---,190964.80,222828.99,252880.39
pr76.tsp,SemiGreedyNearestNeighbour,TwoOpt,111001.58,115556.21,122102.56
pr76.tsp,SemiGreedyNearestNeighbour,NodeSwap,134470.15,148738.09,165416.46
pr76.tsp,SemiGreedyNearestNeighbour,NodeShift,123797.10,135389.52,144710.23
pr76.tsp,CheapestInsertion,---,122047.95,126032.50,128134.77
pr76.tsp,CheapestInsertion,TwoOpt,113592.48,118222.81,120569.90
pr76.tsp,CheapestInsertion,NodeSwap,119377.99,120448.28,123276.23
pr76.tsp,CheapestInsertion,NodeShift,116219.07,118547.83,122634.78
pr76.tsp,SemiGreedyCheapestInsertion,---,130954.55,138644.36,143181.36
pr76.tsp,SemiGreedyCheapestInsertion,TwoOpt,112836.37,118896.33,127866.30
pr76.tsp,SemiGreedyCheapestInsertion,NodeSwap,119955.37,126161.46,130230.05
pr76.tsp,SemiGreedyCheapestInsertion,NodeShift,117388.87,121749.43,125835.28
pr76.tsp,SemiGreedyRandomInsertion,---,152875.64,168871.76,181982.61
pr76.tsp,SemiGreedyRandomInsertion,TwoOpt,113054.21,115948.99,121545.91
pr76.tsp,SemiGreedyRandomInsertion,NodeSwap,117454.94,133096.40,143421.99
pr76.tsp,SemiGreedyRandomInsertion,NodeShift,118281.64,122059.37,127044.63
pr76.tsp,MSTSimple,---,143720.65,145087.21,145927.79
pr76.tsp,MSTSimple,TwoOpt,112685.12,117380.58,120100.25
pr76.tsp,MSTSimple,NodeSwap,135104.18,138654.72,140360.80
pr76.tsp,MSTSimple,NodeShift,129038.58,129780.98,130776.08
rat195.tsp,NearestNeighbour,---,2650.44,2792.64,2910.34
rat195.tsp,NearestNeighbour,TwoOpt,2425.94,2463.94,2509.02
rat195.tsp,NearestNeighbour,NodeSwap,2637.80,2754.89,2930.74
rat195.tsp,NearestNeighbour,NodeShift,2469.05,2551.01,2608.94
rat195.tsp,SemiGreedyNearestNeighbour,---,4445.65,4796.23,5277.26
rat195.tsp,SemiGreedyNearestNeighbour,TwoOpt,2543.35,2642.91,2700.26
rat195.tsp,SemiGreedyNearestNeighbour,NodeSwap,3107.34,3246.92,3367.87
rat195.tsp,SemiGreedyNearestNeighbour,NodeShift,2793.92,2990.49,3211.49
rat195.tsp,CheapestInsertion,---,2700.60,2741.88,2786.17
rat195.tsp,CheapestInsertion,TwoOpt,2540.83,2584.09,2654.06
rat195.tsp,CheapestInsertion,NodeSwap,2646.76,2669.11,2709.63
rat195.tsp,CheapestInsertion,NodeShift,2481.86,2522.93,2558.65
rat195.tsp,SemiGreedyCheapestInsertion,---,2770.77,2891.68,2961.01
rat195.tsp,SemiGreedyCheapestInsertion,TwoOpt,2520.54,2584.00,2659.61
rat195.tsp,SemiGreedyCheapestInsertion,NodeSwap,2577.88,2675.32,2782.46
rat195.tsp,SemiGreedyCheapestInsertion,NodeShift,2485.72,2564.97,2599.95
rat195.tsp,SemiGreedyRandomInsertion,---,3502.89,3676.13,3802.45
rat195.tsp,SemiGreedyRandomInsertion,TwoOpt,2537.14,2594.77,2661.69
rat195.tsp,SemiGreedyRandomInsertion,NodeSwap,2901.61,3015.31,3160.14
rat195.tsp,SemiGreedyRandomInsertion,NodeShift,2608.10,2700.46,2768.55
rat195.tsp,MSTSimple,---,3245.78,3367.18,3411.79
rat195.tsp,MSTSimple,TwoOpt,2448.04,2506.56,2552.17
rat195.tsp,MSTSimple,NodeSwap,2874.74,2899.48,2925.68
rat195.tsp,MSTSimple,NodeShift,2632.35,2673.42,2728.84
rat99.tsp,NearestNeighbour,---,1389.48,1472.36,1594.66
rat99.tsp,NearestNeighbour,TwoOpt,1245.79,1289.64,1383.35
rat99.tsp,NearestNeighbour,NodeSwap,1346.50,1404.51,1469.97
rat99.tsp,NearestNeighbour,NodeShift,1290.45,1337.74,1420.68
rat99.tsp,SemiGreedyNearestNeighbour,---,2299.27,2500.98,2910.01
rat99.tsp,SemiGreedyNearestNeighbour,TwoOpt,1311.05,1356.73,1398.61
rat99.tsp,SemiGreedyNearestNeighbour,NodeSwap,1527.84,1642.18,1734.10
rat99.tsp,SemiGreedyNearestNeighbour,NodeShift,1405.95,1494.76,1608.54
rat99.tsp,CheapestInsertion,---,1416.12,1453.22,1495.41
rat99.tsp,CheapestInsertion,TwoOpt,1335.73,1355.87,1395.33
rat99.tsp,CheapestInsertion,NodeSwap,1385.74,1410.50,1440.54
rat99.tsp,CheapestInsertion,NodeShift,1295.38,1322.75,1347.37
rat99.tsp,SemiGreedyCheapestInsertion,---,1444.63,1566.68,1642.10
rat99.tsp,SemiGreedyCheapestInsertion,TwoOpt,1313.04,1333.14,1369.07
rat99.tsp,SemiGreedyCheapestInsertion,NodeSwap,1354.22,1413.90,1462.68
rat99.tsp,SemiGreedyCheapestInsertion,NodeShift,1296.94,1358.80,1404.15
rat99.tsp,SemiGreedyRandomInsertion,---,1869.50,1922.63,2083.92
rat99.tsp,SemiGreedyRandomInsertion,TwoOpt,1305.21,1344.62,1382.65
rat99.tsp,SemiGreedyRandomInsertion,NodeSwap,1466.04,1532.88,1629.28
rat99.tsp,SemiGreedyRandomInsertion,NodeShift,1369.68,1409.60,1497.60
rat99.tsp,MSTSimple,---,1639.41,1670.12,1731.38
rat99.tsp,MSTSimple,TwoOpt,1279.51,1315.17,1351.86
rat99.tsp,MSTSimple,NodeSwap,1466.70,1482.28,1515.36
rat99.tsp,MSTSimple,NodeShift,1335.49,1372.12,1416.53
st70.tsp,NearestNeighbour,---,766.43,837.84,896.16
st70.tsp,NearestNeighbour,TwoOpt,696.89,715.70,753.07
st70.tsp,NearestNeighbour,NodeSwap,744.41,773.80,817.72
st70.tsp,NearestNeighbour,NodeShift,731.34,768.26,804.34
st70.tsp,SemiGreedyNearestNeighbour,---,1187.10,1347.79,1478.09
st70.tsp,SemiGreedyNearestNeighbour,TwoOpt,721.94,734.38,776.20
st70.tsp,SemiGreedyNearestNeighbour,NodeSwap,829.77,871.79,913.99
st70.tsp,SemiGreedyNearestNeighbour,NodeShift,777.42,812.51,933.91
st70.tsp,CheapestInsertion,---,745.42,776.87,794.61
st70.tsp,CheapestInsertion,TwoOpt,713.97,738.91,754.14
st70.tsp,CheapestInsertion,NodeSwap,729.07,739.66,743.86
st70.tsp,CheapestInsertion,NodeShift,717.91,729.75,737.60
st70.tsp,SemiGreedyCheapestInsertion,---,806.38,848.91,899.17
st70.tsp,SemiGreedyCheapestInsertion,TwoOpt,713.29,741.31,770.94
st70.tsp,SemiGreedyCheapestInsertion,NodeSwap,742.81,769.25,811.47
st70.tsp,SemiGreedyCheapestInsertion,NodeShift,726.67,750.80,784.91
st70.tsp,SemiGreedyRandomInsertion,---,928.39,1031.73,1092.54
st70.tsp,SemiGreedyRandomInsertion,TwoOpt,718.01,743.75,799.34
st70.tsp,SemiGreedyRandomInsertion,NodeSwap,778.26,826.20,861.86
st70.tsp,SemiGreedyRandomInsertion,NodeShift,725.51,789.39,847.82
st70.tsp,MSTSimple,---,854.65,874.19,903.72
st70.tsp,MSTSimple,TwoOpt,689.65,705.56,729.28
st70.tsp,MSTSimple,NodeSwap,745.32,777.62,820.63
st70.tsp,MSTSimple,NodeShift,732.97,752.09,773.22
